;title;publish_date;views_cnt;paragraph_cnt;images_cnt;strong_cnt;quote_cnt;list_cnt;list_items_cnt;url;r_flesch_grade;r_flesch_easy;r_liau;r_smog;r_auto;r_lix;level
243;Ученые Политеха разрабатывают технологии для модемов 6G;2019-09-16;996;9;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnic-scientists-develop-technologies-6g-modems/;16.31586206896552;-7.439778325123143;17.921724137931037;25.645029279325385;20.230908866995073;89.2200328407225;postgraduate
244;В Политехническом университете проходит школа молодых ученых;2019-09-16;628;6;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnic-school-young-scientists/;17.797255504352282;-10.348614951356893;18.01101382488479;28.622722034213762;21.014410906298004;92.31387608806963;postgraduate
245;В Политехе состоялся круглый стол в рамках XXI Менделеевского съезда;2019-09-11;623;7;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnic-round-table-xxi-mendeleev-congress/;17.786617032392893;-3.5017032392894407;16.71545454545455;28.81207282748122;20.07963440438872;89.59273772204807;postgraduate
246;Ученые разработали новую модель тепловых процессов в кристаллах ;2019-09-10;643;4;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/new-model-thermal-processes-crystals/;14.427005649717515;5.246638418079101;15.62593220338983;23.441494180577696;17.426466101694913;81.36158192090396;postgraduate
247;В Политехе прошло заседание технического комитета Международной организации по стандартизации;2019-09-09;451;7;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/meeting-technical-committee-international-organization-standardization/;16.463688046647224;1.6937463556851355;15.121895043731783;25.934247829795744;17.80892638483965;87.76530612244898;postgraduate
248;PolyKids: дети о науке в Политехе;2019-09-06;931;3;0;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polykids-children-about-science/;8.381991341991338;37.78132034632034;9.527142857142856;16.90941873256608;9.672309523809517;63.0235003092146;mixed
249;Ученые Политеха приняли участие в крупнейшем в России Съезде механиков;2019-09-03;413;7;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnic-scientists-russia-largest-congress-mechanics/;18.873750000000005;-10.287431506849316;17.70767123287672;29.03766116815912;21.387682933789954;92.90011415525115;postgraduate
250;В Политехе прошел научно-практический семинар БРИКС;2019-08-14;386;5;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/v-politekhe-proshel-nauchno-prakticheskiy-seminar-briks/;14.044619883040934;3.837923976608181;16.145146198830417;23.441494180577696;17.73747953216374;80.28070175438597;postgraduate
251;Цифровые пожары: как в Политехе проверяют огнестойкость материалов;2019-08-08;444;9;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/tsifrovye-pozhary-kak-v-politekhe-proveryayut-ognestoykost-materialov/;13.024769532526971;9.356216083687485;15.677763975155287;21.895457193659283;17.047711997384766;83.71755475645635;postgraduate
252;Ученые Политеха ищут способы лечения болезни Альцгеймера;2019-08-01;3784;6;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/uchenye-politekha-ishchut-sposoby-lecheniya-bolezni-altsgeymera/;11.891962439832714;13.54671782529789;14.110503432494284;21.074799806337083;15.030002722323047;79.14219206186381;mixed
253;Исследователи создали сплав редких металлов  меняющий форму в магнитном поле;2019-07-16;843;6;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/new-rare-metals-alloy-change-shape-magnetic-field/;13.56471673254282;9.57202239789197;14.52431235431235;22.703405541081363;15.998228488902399;78.32583358670314;mixed
254;В Политехе состоялась Международная молодежная конференция по электронике  телекоммуникациям и информационным технологиям;2019-07-12;392;6;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/international-youth-conference-tectronics-telecommunications-information-technologies/;17.30601801801802;-11.529504504504501;18.179009009009008;27.30026605374707;20.81178468468469;87.51531531531532;postgraduate
255;Учёные Политеха нашли практическое применение решению задачи о ходе коня;2019-07-10;486;11;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/scientists-polytechnic-university-found-practical-application-solving-task-knight/;11.814442424242426;14.41063030303033;13.791999999999994;21.039807050089813;14.67624;76.15151515151516;mixed
256;На ИННОПРОМе-2019 состоялся круглый стол-презентация Общества дружбы с Турцией;2019-07-09;585;6;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/representation-society-friendship-turkey-yekaterinburg/;14.685513240513238;11.168811083811079;14.905872235872238;22.87776087720096;17.169050573300574;88.95017745017745;mixed
257;Политех на ИННОПРОМе-2019;2019-07-08;964;13;7;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-innoprom-2019/;15.76146453089245;3.3739016018306813;16.245514874141882;24.891497539399673;18.77310183066362;87.07322654462243;postgraduate
258;Студенты Политеха создали Arduino-часы для обучения робототехнике и программированию;2019-07-05;672;9;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/students-polytech-arduino-watch-learning-robotics-programming/;12.703975535168194;22.42663390126694;13.242247706422027;20.73941528322888;14.913760157273927;84.29401485364788;mixed
259;Конференция по компьютерной графике CG EVENT состоялась в Политехе;2019-07-04;378;6;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/cg-event-19/;14.287019464720192;15.057141119221399;12.98386861313869;25.572212547765787;15.026647810218975;81.95742092457421;mixed
260;В Политехе проходит международная конференция по новым производственным технологиям и материалам;2019-06-26;621;7;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-international-conference-new-production-technologies-materials/;20.65126555126555;-21.086149721149724;17.90938223938224;31.790713427534815;21.939811454311453;95.57314457314456;postgraduate
261;Инновации библиотечных систем обсудили на конференции в Политехе;2019-06-25;398;8;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/innovation-library-systems-discussed-polytech/;14.154863879957126;10.403531618435125;14.350868167202577;23.49712206931446;16.17020160771704;79.25423365487674;mixed
262;«Актуальные проблемы механики»: в Политехе начала работу крупнейшая в России конференция по механике ;2019-06-24;942;10;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/apm-19/;19.566896364622895;-7.090176342919165;15.524810996563573;29.372789771779907;19.661951709169827;93.51817688551274;postgraduate
263;В СПбПУ прошла конференция «Цифровая трансформация экономики и промышленности»;2019-06-21;531;8;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/dteci-19/;15.181011771000538;2.04651952915998;16.528747993579458;26.027550564541944;18.65529077046549;83.6880149812734;postgraduate
264;Актуальные вопросы машиностроения обсудили в Политехе;2019-06-21;486;6;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/mmese-2019/;14.056263537906137;8.62440175348118;14.117653429602896;23.91409736103888;15.730975889633832;79.7135121196493;mixed
265;Ученые Политеха успешно протестировали систему диагностики рака;2019-06-19;847;6;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-scientists-successfully-tested-system-diagnosing-cancer/;12.943815668202763;14.541175115207352;13.93113671274962;22.26626559849466;15.314442857142858;77.89339477726574;mixed
266;Выбор в пользу спорта: в Политехе прошла конференция «Физическая культура студентов»;2019-06-14;554;6;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-conference-physical-culture-students/;19.02822580645162;-1.6480645161290113;15.426451612903222;29.03766116815912;19.637887096774193;95.51612903225806;mixed
267;На международной конференции Политех представил инновационную систему Информационно-библиотечного комплекса;2019-06-14;406;7;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-innovative-system-information-library-complex/;14.85973934408717;-3.7049743617134823;17.367788697788704;23.001489484676533;19.08176311291529;80.10351458177546;postgraduate
268;В Политехе состоялась международная конференция в сфере машиностроения и электрических двигателей;2019-06-13;512;7;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/hsted-2019/;15.040489982578396;-4.531833623693387;17.63689895470383;24.761776038965717;19.42554540505227;84.48802264808363;postgraduate
269;В Политехе проходит международная конференция «Киберфизические системы и управление»;2019-06-11;640;5;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/cpsc-19/;16.95249280368451;-10.684746689694862;18.16222797927461;27.379829043657693;20.643974956822106;88.80195739781232;postgraduate
270;SAEC-2019: в СПбПУ стартовала конференция по системному анализу в проектировании и управлении;2019-06-11;622;7;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/saec-2019/;20.207672101449273;-13.57976449275364;16.47538302277433;32.00376933946917;20.638442611283644;96.64712732919254;postgraduate
271;Участники круглого стола в рамках ПМЭФ’19 обсудили разработки кафедр ЮНЕСКО;2019-06-10;393;7;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/participants-pief-19-round-table-developed-unesco-chairs/;16.558813008130077;-6.289227642276444;17.491646341463415;26.077651962224074;19.96329512195122;90.15934959349593;postgraduate
